Date,Temperature (�,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction (deg),Rainfall (kg/m2),Snowfall (kg/m2),Snow depth (m),GHI,Previous1day GHI ,Previous week GHI,Previous month GHI,Year,WoY,MoY,DoM,DoW,Target
27/04/2014,20.633,65.55,992.19,2.55,204.81,0.212599,0,0,7567.495,7432.497,7505.359,5964.169,2014,17,4,27,7,6448.863
28/04/2014,19.683,68.65,992.77,2.77,193.62,1.170944,0,0,6448.863,7567.495,7563.036,4847.92,2014,17,4,28,1,6320.918
29/04/2014,19.513,68.62,992.91,5.04,201.09,1.537924,0,0,6320.918,6448.863,7251.838,7035.37,2014,17,4,29,2,7490.798
30/04/2014,19.313,63.8,993.48,3.11,188.68,0.478389,0,0,7490.798,6320.918,7421.814,7028.07,2014,18,4,30,3,7130.731
01/05/2014,19.693,58.31,992.88,2.72,193.78,0.719714,0,0,7130.731,7490.798,7117.475,6572.496,2014,18,5,1,4,7253.57
02/05/2014,19.373,61.38,993.48,3.35,200.33,0.360879,0,0,7253.57,7130.731,5777.083,6610.8,2014,18,5,2,5,7205.717
03/05/2014,20.613,58.36,994.49,1.69,191.23,0.48245,0,0,7205.717,7253.57,7432.497,5402.122,2014,18,5,3,6,7462.968
04/05/2014,23.833,41.31,993.62,1.28,181.54,9.00E-06,0,0,7462.968,7205.717,7567.495,6481.47,2014,18,5,4,7,5577.745
05/05/2014,25.003,36.14,991.21,1.25,167.94,0.142136,0,0,5577.745,7462.968,6448.863,5700.961,2014,18,5,5,1,2939.374
06/05/2014,20.813,66.1,994.15,0.66,166.13,11.341768,0,0,2939.374,5577.745,6320.918,5385.026,2014,18,5,6,2,7442.629
07/05/2014,24.553,44.98,991.54,0.42,82.44,2.70E-05,0,0,7442.629,2939.374,7490.798,5130.615,2014,19,5,7,3,2405.654
08/05/2014,21.743,64.99,987.6,1.73,82.61,32.734649,0,0,2405.654,7442.629,7130.731,4441.563,2014,19,5,8,4,5326.717
09/05/2014,19.113,72.47,993.4,3.96,180.09,6.110485,0,0,5326.717,2405.654,7253.57,5976.388,2014,19,5,9,5,7828.086
10/05/2014,19.863,60.34,994.65,1.57,189.84,0.466583,0,0,7828.086,5326.717,7205.717,3555.829,2014,19,5,10,6,7060.53
11/05/2014,19.353,54.16,994.78,1.26,209.58,0.10133,0,0,7060.53,7828.086,7462.968,6906.948,2014,19,5,11,7,8240.32
12/05/2014,20.323,53.74,995.51,2.13,188.13,0.011557,0,0,8240.32,7060.53,5577.745,6805.88,2014,19,5,12,1,7868.726
13/05/2014,21.953,57.55,995.32,2.96,191.07,0.358626,0,0,7868.726,8240.32,2939.374,7291.587,2014,19,5,13,2,8112.688
14/05/2014,22.803,60.83,994.51,2.95,186.53,0.327876,0,0,8112.688,7868.726,7442.629,6638.776,2014,20,5,14,3,8106.951
15/05/2014,22.853,61.29,993.33,2.12,196.1,0.171309,0,0,8106.951,8112.688,2405.654,5731.049,2014,20,5,15,4,8233.81
16/05/2014,23.233,54.97,993.42,2.25,206.47,0.026752,0,0,8233.81,8106.951,5326.717,6670.84,2014,20,5,16,5,8303.979
17/05/2014,21.993,59.02,995.39,2.9,203.28,0.054241,0,0,8303.979,8233.81,7828.086,5219.709,2014,20,5,17,6,8291.292
18/05/2014,21.653,51.43,995.58,3.75,197,0.049369,0,0,8291.292,8303.979,7060.53,7121.429,2014,20,5,18,7,8235.773
19/05/2014,22.483,49.16,995.32,2.07,207.74,0.172429,0,0,8235.773,8291.292,8240.32,5016.758,2014,20,5,19,1,8010.958
20/05/2014,23.053,44.12,993.19,1.63,197.93,0.205053,0,0,8010.958,8235.773,7868.726,7505.359,2014,20,5,20,2,7757.76
21/05/2014,24.113,47.34,990.49,1.62,186.25,0.642176,0,0,7757.76,8010.958,8112.688,7563.036,2014,21,5,21,3,7121.912
22/05/2014,24.563,47.62,991.27,1.45,176.94,0.563951,0,0,7121.912,7757.76,8106.951,7251.838,2014,21,5,22,4,7242.355
23/05/2014,25.843,42.01,991.01,0.58,195.4,0.361013,0,0,7242.355,7121.912,8233.81,7421.814,2014,21,5,23,5,5690.694
24/05/2014,24.543,50.88,992.5,2.03,209.69,1.168816,0,0,5690.694,7242.355,8303.979,7117.475,2014,21,5,24,6,7633.623
25/05/2014,24.173,54.69,994.09,2.5,189.87,1.352022,0,0,7633.623,5690.694,8291.292,5777.083,2014,21,5,25,7,7756.369
26/05/2014,23.663,60.25,993.77,2.22,187.89,1.029874,0,0,7756.369,7633.623,8235.773,7432.497,2014,21,5,26,1,7455.031
27/05/2014,24.343,59.91,991.9,2.33,190.47,1.212522,0,0,7455.031,7756.369,8010.958,7567.495,2014,21,5,27,2,7185.04
28/05/2014,25.993,50.72,990.06,1.68,194.43,0.284603,0,0,7185.04,7455.031,7757.76,6448.863,2014,22,5,28,3,7903.421
29/05/2014,25.913,51.93,992.72,2.02,192.16,0.140752,0,0,7903.421,7185.04,7121.912,6320.918,2014,22,5,29,4,7691.119
30/05/2014,25.403,52.45,991.46,1.67,186.48,0.118542,0,0,7691.119,7903.421,7242.355,7490.798,2014,22,5,30,5,8528.435
31/05/2014,26.223,44.36,987.23,3.2,198.98,0.008401,0,0,8528.435,7691.119,5690.694,7130.731,2014,22,5,31,6,8269.373
01/06/2014,23.413,58.7,990.06,4.21,200.25,1.04685,0,0,8269.373,8528.435,7633.623,7253.57,2014,22,6,1,7,4764.546
02/06/2014,21.663,67.31,991.41,2.55,186.42,3.525732,0,0,4764.546,8269.373,7756.369,7205.717,2014,22,6,2,1,7772.577
03/06/2014,23.443,57.63,993.43,2.13,185.2,1.060976,0,0,7772.577,4764.546,7455.031,7462.968,2014,22,6,3,2,6907.909
04/06/2014,26.683,45.7,991.84,1.45,68.42,0.275816,0,0,6907.909,7772.577,7185.04,5577.745,2014,23,6,4,3,6477.053
05/06/2014,24.463,59.67,987.36,4.55,184.1,1.604915,0,0,6477.053,6907.909,7903.421,2939.374,2014,23,6,5,4,5405.877
06/06/2014,21.613,76.51,989.15,3.35,181.31,10.538971,0,0,5405.877,6477.053,7691.119,7442.629,2014,23,6,6,5,4107.701
07/06/2014,21.933,70.92,990.37,1.33,188.8,4.452833,0,0,4107.701,5405.877,8528.435,2405.654,2014,23,6,7,6,7185.601
08/06/2014,23.103,60.69,990.96,1.23,196.57,0.418591,0,0,7185.601,4107.701,8269.373,5326.717,2014,23,6,8,7,8502.149
09/06/2014,24.873,52.41,990.91,1.54,194.27,0.005841,0,0,8502.149,7185.601,4764.546,7828.086,2014,23,6,9,1,8487.676
10/06/2014,25.593,56.2,990.73,2.4,187.97,0.26414,0,0,8487.676,8502.149,7772.577,7060.53,2014,23,6,10,2,7173.045
11/06/2014,25.353,60.13,988.96,3.27,199.86,1.283384,0,0,7173.045,8487.676,6907.909,8240.32,2014,24,6,11,3,8424.379
12/06/2014,26.233,49.34,987.73,1.07,239.35,1.032529,0,0,8424.379,7173.045,6477.053,7868.726,2014,24,6,12,4,8859.306
13/06/2014,25.443,39.88,988.75,0.51,154.7,6.61E-04,0,0,8859.306,8424.379,5405.877,8112.688,2014,24,6,13,5,8557.111
14/06/2014,26.043,49.4,990.34,1.71,184,0.007896,0,0,8557.111,8859.306,4107.701,8106.951,2014,24,6,14,6,8283.926
15/06/2014,26.443,54.16,992.32,2.88,193.18,0.049447,0,0,8283.926,8557.111,7185.601,8233.81,2014,24,6,15,7,8420.366
16/06/2014,26.183,57.03,992.18,3.08,195.64,0.114796,0,0,8420.366,8283.926,8502.149,8303.979,2014,24,6,16,1,8512.175
17/06/2014,28.083,46.99,990.63,2.01,215.44,0.051755,0,0,8512.175,8420.366,8487.676,8291.292,2014,24,6,17,2,8567.508
18/06/2014,30.103,39.03,990.45,1.3,239.32,0,0,0,8567.508,8512.175,7173.045,8235.773,2014,25,6,18,3,8317.979
19/06/2014,30.703,39.9,987.97,1.97,216.88,0.008472,0,0,8317.979,8567.508,8424.379,8010.958,2014,25,6,19,4,8352.442
20/06/2014,27.933,54.33,986.21,3.6,195.09,0.098909,0,0,8352.442,8317.979,8859.306,7757.76,2014,25,6,20,5,7894.568
21/06/2014,26.183,57.03,990.35,3,192.29,0.704059,0,0,7894.568,8352.442,8557.111,7121.912,2014,25,6,21,6,8468.726
22/06/2014,27.593,47.31,993.23,2.61,197.61,0.262612,0,0,8468.726,7894.568,8283.926,7242.355,2014,25,6,22,7,8682.315
23/06/2014,29.533,31.74,992.48,0.94,285.54,5.60E-05,0,0,8682.315,8468.726,8420.366,5690.694,2014,25,6,23,1,9019.176
24/06/2014,29.213,24.76,989.09,0.46,334.63,5.20E-05,0,0,9019.176,8682.315,8512.175,7633.623,2014,25,6,24,2,9032.647
25/06/2014,30.903,20.5,986.89,1.41,316.54,0,0,0,9032.647,9019.176,8567.508,7756.369,2014,26,6,25,3,8785.856
26/06/2014,32.433,24.58,989.82,0.63,310.08,0,0,0,8785.856,9032.647,8317.979,7455.031,2014,26,6,26,4,8488.145
27/06/2014,34.303,24.35,991.76,0.29,302.89,0,0,0,8488.145,8785.856,8352.442,7185.04,2014,26,6,27,5,8274.59
28/06/2014,33.813,29.04,990.29,1.66,197.94,0.006213,0,0,8274.59,8488.145,7894.568,7903.421,2014,26,6,28,6,8519.434
29/06/2014,32.103,32.56,988.58,2.14,193.3,0.005576,0,0,8519.434,8274.59,8468.726,7691.119,2014,26,6,29,7,8457.43
30/06/2014,30.443,42.15,989.46,2.61,187.73,0.004116,0,0,8457.43,8519.434,8682.315,8528.435,2014,26,6,30,1,8348.977
01/07/2014,29.763,50.5,991.1,3.7,188.18,0.227808,0,0,8348.977,8457.43,9019.176,8269.373,2014,26,7,1,2,8562.333
02/07/2014,31.893,38.5,990.95,2.23,191.92,0.164125,0,0,8562.333,8348.977,9032.647,4764.546,2014,27,7,2,3,8846.812
03/07/2014,32.903,28.99,986.42,1.19,192.32,0.002026,0,0,8846.812,8562.333,8785.856,7772.577,2014,27,7,3,4,8844.345
04/07/2014,31.893,35.55,981.75,1.98,187.98,0.046993,0,0,8844.345,8846.812,8488.145,6907.909,2014,27,7,4,5,7923.396
05/07/2014,31.333,40.75,983.59,1.99,224.94,0.476902,0,0,7923.396,8844.345,8274.59,6477.053,2014,27,7,5,6,8534.724
06/07/2014,30.443,38.47,988.04,1.32,197.08,0.003708,0,0,8534.724,7923.396,8519.434,5405.877,2014,27,7,6,7,8595.314
07/07/2014,31.363,36.96,988.85,1.57,200.24,0.021358,0,0,8595.314,8534.724,8457.43,4107.701,2014,27,7,7,1,8518.962
08/07/2014,31.693,34.62,987.34,1.71,192.93,0.025027,0,0,8518.962,8595.314,8348.977,7185.601,2014,27,7,8,2,8075.696
09/07/2014,30.883,49.47,986.43,3.72,191.61,0.285761,0,0,8075.696,8518.962,8562.333,8502.149,2014,28,7,9,3,8127.65
10/07/2014,30.573,55.06,987.2,3.41,189.54,0.356522,0,0,8127.65,8075.696,8846.812,8487.676,2014,28,7,10,4,8164.005
11/07/2014,31.133,51.8,988.66,3.34,187.79,0.221669,0,0,8164.005,8127.65,8844.345,7173.045,2014,28,7,11,5,7890.431
12/07/2014,30.343,53.49,989.61,3.7,196.05,0.218948,0,0,7890.431,8164.005,7923.396,8424.379,2014,28,7,12,6,8299.956
13/07/2014,30.553,47.78,987.12,4.18,196.12,0.048332,0,0,8299.956,7890.431,8534.724,8859.306,2014,28,7,13,7,8181.69
14/07/2014,30.373,49.9,985.91,3.65,190.46,0.07849,0,0,8181.69,8299.956,8595.314,8557.111,2014,28,7,14,1,8209.315
15/07/2014,30.413,52.69,985.8,3.76,188.4,0.252315,0,0,8209.315,8181.69,8518.962,8283.926,2014,28,7,15,2,8159.261
16/07/2014,29.313,58.08,988.01,4.24,205.94,0.260388,0,0,8159.261,8209.315,8075.696,8420.366,2014,29,7,16,3,8301.426
17/07/2014,29.143,52.53,988.7,4.42,197.94,0.036361,0,0,8301.426,8159.261,8127.65,8512.175,2014,29,7,17,4,8169.05
18/07/2014,29.443,54.04,987,4.51,195.67,0.030099,0,0,8169.05,8301.426,8164.005,8567.508,2014,29,7,18,5,8047.186
19/07/2014,29.643,57.32,985.25,4.96,198.35,0.282412,0,0,8047.186,8169.05,7890.431,8317.979,2014,29,7,19,6,7274.672
20/07/2014,30.693,50.83,983.55,3.99,201.87,1.115035,0,0,7274.672,8047.186,8299.956,8352.442,2014,29,7,20,7,7718.926
21/07/2014,30.373,49.46,985.35,2.72,195.28,1.008562,0,0,7718.926,7274.672,8181.69,7894.568,2014,29,7,21,1,8171.757
22/07/2014,30.443,51.22,987.5,2.86,179.56,0.496835,0,0,8171.757,7718.926,8209.315,8468.726,2014,29,7,22,2,8033.186
23/07/2014,30.713,54.47,987.66,3.37,189.32,0.26866,0,0,8033.186,8171.757,8159.261,8682.315,2014,30,7,23,3,8083.73
24/07/2014,30.333,55.07,986.46,4.1,199.45,0.076227,0,0,8083.73,8033.186,8301.426,9019.176,2014,30,7,24,4,8025.845
25/07/2014,29.683,53.3,985.19,4.3,191.95,0.142065,0,0,8025.845,8083.73,8169.05,9032.647,2014,30,7,25,5,7455.976
26/07/2014,29.063,58.66,986.87,5.37,198.18,1.210089,0,0,7455.976,8025.845,8047.186,8785.856,2014,30,7,26,6,6928.479
27/07/2014,29.603,58.46,989.9,4.92,194.49,1.986242,0,0,6928.479,7455.976,7274.672,8488.145,2014,30,7,27,7,7975.951
28/07/2014,30.923,50.66,989.84,3.35,194.49,0.22421,0,0,7975.951,6928.479,7718.926,8274.59,2014,30,7,28,1,7935.673
29/07/2014,31.143,49.83,987.22,3.32,190.58,0.102069,0,0,7935.673,7975.951,8171.757,8519.434,2014,30,7,29,2,7831.054
30/07/2014,31.493,51.34,986.02,3.65,189.64,0.195419,0,0,7831.054,7935.673,8033.186,8457.43,2014,31,7,30,3,7795.551
